ReplicateName,FileName,SampleType,IsotopeLabelType,FragmentIonType,TransitionNote,AnalyteConcentration,MoleculeListName,MoleculeName,PrecursorMz,ProductMz,PointsAcrossPeak,Background,Area,Fwhm
CMP_exomtab_022723_Lumos_BC_SW_STD_9,CMP_exomtab_022723_Lumos_BC_SW_STD_9.raw,Standard,light,custom,fragment,50,"arginine","arginine_light",277.1306,120.0443,16,0,1650008,0.04
CMP_exomtab_022723_Lumos_BC_SW_STD_10,CMP_exomtab_022723_Lumos_BC_SW_STD_10.raw,Standard,light,custom,fragment,100,"arginine","arginine_light",277.1306,120.0443,16,0,1342949,0.04
CMP007_022723_Lumos_BC_Ehux_9_22_filtrate_1,CMP007_022723_Lumos_BC_Ehux_9_22_filtrate_1.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,1,0,11102,0.08
CMP007_022723_Lumos_BC_Ehux_9_22_filtrate_2,CMP007_022723_Lumos_BC_Ehux_9_22_filtrate_2.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,3,0,3971,0.04
CMP007_022723_Lumos_BC_Ehux_9_22_filtrate_3,CMP007_022723_Lumos_BC_Ehux_9_22_filtrate_3.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,10,0,32712,0.03
CMP007_022723_Lumos_BC_Ehux_9_22_filtrate_4,CMP007_022723_Lumos_BC_Ehux_9_22_filtrate_4.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,9,0,34126,0.05
CMP007_022723_Lumos_BC_Ehux_9_22_filtrate_5,CMP007_022723_Lumos_BC_Ehux_9_22_filtrate_5.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,7,0,16266,0.06
CMP007_022723_Lumos_BC_Ehux_9_22_filtrate_6,CMP007_022723_Lumos_BC_Ehux_9_22_filtrate_6.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,9,0,30589,0.05
CMP007_022723_Lumos_BC_Ehux_9_22_filtrate_B1,CMP007_022723_Lumos_BC_Ehux_9_22_filtrate_B1.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,6,0,10406,0.05
CMP007_022723_Lumos_BC_Ehux_9_22_filtrate_B2,CMP007_022723_Lumos_BC_Ehux_9_22_filtrate_B2.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,8,0,21094,0.05
CMP007_022723_Lumos_BC_Ehux_9_22_filtrate_B3,CMP007_022723_Lumos_BC_Ehux_9_22_filtrate_B3.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,10,0,34300,0.06
CMP007_022723_Lumos_BC_Ehux_9_22_filtrate_B4,CMP007_022723_Lumos_BC_Ehux_9_22_filtrate_B4.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,9,0,28886,0.06
CMP008_022723_Lumos_BC_MM_10_10_filtrate_1,CMP008_022723_Lumos_BC_MM_10_10_filtrate_1.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,15,0,315215,0.04
CMP008_022723_Lumos_BC_MM_10_10_filtrate_2,CMP008_022723_Lumos_BC_MM_10_10_filtrate_2.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,13,0,159002,0.03
CMP008_022723_Lumos_BC_MM_10_10_filtrate_3,CMP008_022723_Lumos_BC_MM_10_10_filtrate_3.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,14,0,327671,0.04
CMP008_022723_Lumos_BC_MM_10_10_filtrate_4,CMP008_022723_Lumos_BC_MM_10_10_filtrate_4.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,14,0,198991,0.03
CMP008_022723_Lumos_BC_MM_10_10_filtrate_5,CMP008_022723_Lumos_BC_MM_10_10_filtrate_5.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,13,0,201956,0.03
CMP008_022723_Lumos_BC_MM_10_10_filtrate_6,CMP008_022723_Lumos_BC_MM_10_10_filtrate_6.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,13,0,211513,0.04
CMP008_022723_Lumos_BC_MM_10_10_filtrate_B1,CMP008_022723_Lumos_BC_MM_10_10_filtrate_B1.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,4,0,6140,0.05
CMP008_022723_Lumos_BC_MM_10_10_filtrate_B2,CMP008_022723_Lumos_BC_MM_10_10_filtrate_B2.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,7,0,12704,0.05
CMP008_022723_Lumos_BC_MM_10_10_filtrate_B3,CMP008_022723_Lumos_BC_MM_10_10_filtrate_B3.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,4,0,15169,0.08
CMP008_022723_Lumos_BC_MM_10_10_filtrate_B4,CMP008_022723_Lumos_BC_MM_10_10_filtrate_B4.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,7,0,16970,0.06
CMP009_022723_Lumos_BC_Syn_10_30_filtrate_1,CMP009_022723_Lumos_BC_Syn_10_30_filtrate_1.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,16,0,243027,0.03
CMP009_022723_Lumos_BC_Syn_10_30_filtrate_2,CMP009_022723_Lumos_BC_Syn_10_30_filtrate_2.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,16,0,273160,0.04
CMP009_022723_Lumos_BC_Syn_10_30_filtrate_3,CMP009_022723_Lumos_BC_Syn_10_30_filtrate_3.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,15,0,193857,0.04
CMP009_022723_Lumos_BC_Syn_10_30_filtrate_4,CMP009_022723_Lumos_BC_Syn_10_30_filtrate_4.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,14,0,134051,0.03
CMP009_022723_Lumos_BC_Syn_10_30_filtrate_5,CMP009_022723_Lumos_BC_Syn_10_30_filtrate_5.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,17,0,265529,0.04
CMP009_022723_Lumos_BC_Syn_10_30_filtrate_6,CMP009_022723_Lumos_BC_Syn_10_30_filtrate_6.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,15,0,198885,0.03
CMP009_022723_Lumos_BC_Syn_10_30_filtrate_B1,CMP009_022723_Lumos_BC_Syn_10_30_filtrate_B1.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,1,0,0,0.07
CMP009_022723_Lumos_BC_Syn_10_30_filtrate_B2,CMP009_022723_Lumos_BC_Syn_10_30_filtrate_B2.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,8,0,8583,0.02
CMP009_022723_Lumos_BC_Syn_10_30_filtrate_B3,CMP009_022723_Lumos_BC_Syn_10_30_filtrate_B3.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,6,0,11904,0.05
CMP009_022723_Lumos_BC_Syn_10_30_filtrate_B4,CMP009_022723_Lumos_BC_Syn_10_30_filtrate_B4.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,8,0,21142,0.06
CMP009_022723_Lumos_BC_Syn_STD_0,CMP009_022723_Lumos_BC_Syn_STD_0.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,6,0,13096,0.05
CMP009_022723_Lumos_BC_Syn_STD_1,CMP009_022723_Lumos_BC_Syn_STD_1.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,7,0,17586,0.05
CMP009_022723_Lumos_BC_Syn_STD_2,CMP009_022723_Lumos_BC_Syn_STD_2.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,7,0,10655,0.05
CMP009_022723_Lumos_BC_Syn_STD_3,CMP009_022723_Lumos_BC_Syn_STD_3.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,10,0,30429,0.06
CMP009_022723_Lumos_BC_Syn_STD_4,CMP009_022723_Lumos_BC_Syn_STD_4.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,13,0,157709,0.04
CMP009_022723_Lumos_BC_Syn_STD_5,CMP009_022723_Lumos_BC_Syn_STD_5.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,14,0,1328239,0.04
CMP010_022723_Lumos_BC_Croco_10_7_filtrate_1,CMP010_022723_Lumos_BC_Croco_10_7_filtrate_1.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,16,0,1628578,0.04
CMP010_022723_Lumos_BC_Croco_10_7_filtrate_2,CMP010_022723_Lumos_BC_Croco_10_7_filtrate_2.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,16,0,1478868,0.04
CMP010_022723_Lumos_BC_Croco_10_7_filtrate_3,CMP010_022723_Lumos_BC_Croco_10_7_filtrate_3.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,16,0,1068767,0.04
CMP010_022723_Lumos_BC_Croco_10_7_filtrate_4,CMP010_022723_Lumos_BC_Croco_10_7_filtrate_4.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,16,0,2107440,0.04
CMP010_022723_Lumos_BC_Croco_10_7_filtrate_5,CMP010_022723_Lumos_BC_Croco_10_7_filtrate_5.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,16,0,884381,0.04
CMP010_022723_Lumos_BC_Croco_10_7_filtrate_6,CMP010_022723_Lumos_BC_Croco_10_7_filtrate_6.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,15,0,1199432,0.04
CMP010_022723_Lumos_BC_Croco_10_7_filtrate_B1,CMP010_022723_Lumos_BC_Croco_10_7_filtrate_B1.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,5,0,11012,0.06
CMP010_022723_Lumos_BC_Croco_10_7_filtrate_B2,CMP010_022723_Lumos_BC_Croco_10_7_filtrate_B2.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,9,0,27713,0.05
CMP010_022723_Lumos_BC_Croco_10_7_filtrate_B3,CMP010_022723_Lumos_BC_Croco_10_7_filtrate_B3.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,5,0,14592,0.09
CMP010_022723_Lumos_BC_Croco_10_7_filtrate_B4,CMP010_022723_Lumos_BC_Croco_10_7_filtrate_B4.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,7,0,14604,0.05
CMP010_022723_Lumos_BC_Croco_STD_0,CMP010_022723_Lumos_BC_Croco_STD_0.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,5,0,13248,0.09
CMP010_022723_Lumos_BC_Croco_STD_1,CMP010_022723_Lumos_BC_Croco_STD_1.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,4,0,8694,0.05
CMP010_022723_Lumos_BC_Croco_STD_2,CMP010_022723_Lumos_BC_Croco_STD_2.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,6,0,8944,0.04
CMP010_022723_Lumos_BC_Croco_STD_3,CMP010_022723_Lumos_BC_Croco_STD_3.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,9,0,30851,0.06
CMP010_022723_Lumos_BC_Croco_STD_4,CMP010_022723_Lumos_BC_Croco_STD_4.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,16,0,296320,0.04
CMP010_022723_Lumos_BC_Croco_STD_5,CMP010_022723_Lumos_BC_Croco_STD_5.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,14,0,1270606,0.03
CMP014_022723_Lumos_BC_Tpsu_9_24_filtrate_1,CMP014_022723_Lumos_BC_Tpsu_9_24_filtrate_1.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,16,0,274363,0.04
CMP014_022723_Lumos_BC_Tpsu_9_24_filtrate_2,CMP014_022723_Lumos_BC_Tpsu_9_24_filtrate_2.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,16,0,220631,0.04
CMP014_022723_Lumos_BC_Tpsu_9_24_filtrate_3,CMP014_022723_Lumos_BC_Tpsu_9_24_filtrate_3.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,16,0,339687,0.04
CMP014_022723_Lumos_BC_Tpsu_9_24_filtrate_4,CMP014_022723_Lumos_BC_Tpsu_9_24_filtrate_4.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,18,0,378184,0.04
CMP014_022723_Lumos_BC_Tpsu_9_24_filtrate_5,CMP014_022723_Lumos_BC_Tpsu_9_24_filtrate_5.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,18,0,305232,0.04
CMP014_022723_Lumos_BC_Tpsu_9_24_filtrate_6,CMP014_022723_Lumos_BC_Tpsu_9_24_filtrate_6.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,16,0,382778,0.04
CMP014_022723_Lumos_BC_Tpsu_9_24_filtrate_B1,CMP014_022723_Lumos_BC_Tpsu_9_24_filtrate_B1.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,7,0,11306,0.06
CMP014_022723_Lumos_BC_Tpsu_9_24_filtrate_B2,CMP014_022723_Lumos_BC_Tpsu_9_24_filtrate_B2.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,8,0,23638,0.05
CMP014_022723_Lumos_BC_Tpsu_9_24_filtrate_B3,CMP014_022723_Lumos_BC_Tpsu_9_24_filtrate_B3.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,10,0,32296,0.03
CMP014_022723_Lumos_BC_Tpsu_9_24_filtrate_B4,CMP014_022723_Lumos_BC_Tpsu_9_24_filtrate_B4.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,3,0,8466,0.04
CMP014_022723_Lumos_BC_Tpsu_STD_0,CMP014_022723_Lumos_BC_Tpsu_STD_0.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,6,0,19205,0.06
CMP014_022723_Lumos_BC_Tpsu_STD_1,CMP014_022723_Lumos_BC_Tpsu_STD_1.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,9,0,27258,0.02
CMP014_022723_Lumos_BC_Tpsu_STD_2,CMP014_022723_Lumos_BC_Tpsu_STD_2.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,6,0,11316,0.04
CMP014_022723_Lumos_BC_Tpsu_STD_3,CMP014_022723_Lumos_BC_Tpsu_STD_3.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,9,0,32540,0.06
CMP014_022723_Lumos_BC_Tpsu_STD_4,CMP014_022723_Lumos_BC_Tpsu_STD_4.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,13,0,201448,0.04
CMP014_022723_Lumos_BC_Tpsu_STD_5,CMP014_022723_Lumos_BC_Tpsu_STD_5.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,14,0,1278295,0.04
CMP016_022723_Lumos_BC_Pro_11_18_filtrate_1,CMP016_022723_Lumos_BC_Pro_11_18_filtrate_1.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,9,0,26635,0.06
CMP016_022723_Lumos_BC_Pro_11_18_filtrate_2,CMP016_022723_Lumos_BC_Pro_11_18_filtrate_2.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,7,0,15934,0.05
CMP016_022723_Lumos_BC_Pro_11_18_filtrate_3,CMP016_022723_Lumos_BC_Pro_11_18_filtrate_3.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,6,0,16088,0.06
CMP016_022723_Lumos_BC_Pro_11_18_filtrate_4,CMP016_022723_Lumos_BC_Pro_11_18_filtrate_4.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,9,0,50597,0.08
CMP016_022723_Lumos_BC_Pro_11_18_filtrate_5,CMP016_022723_Lumos_BC_Pro_11_18_filtrate_5.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,10,0,52094,0.06
CMP016_022723_Lumos_BC_Pro_11_18_filtrate_6,CMP016_022723_Lumos_BC_Pro_11_18_filtrate_6.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,8,0,24422,0.06
CMP016_022723_Lumos_BC_Pro_STD_0,CMP016_022723_Lumos_BC_Pro_STD_0.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,3,0,5840,0.05
CMP016_022723_Lumos_BC_Pro_STD_2,CMP016_022723_Lumos_BC_Pro_STD_2.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,4,0,7820,0.05
CMP016_022723_Lumos_BC_Pro_STD_3,CMP016_022723_Lumos_BC_Pro_STD_3.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,8,0,12510,0.02
CMP016_022723_Lumos_BC_Pro_STD_4,CMP016_022723_Lumos_BC_Pro_STD_4.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,14,0,190862,0.03
CMP016_022723_Lumos_BC_Pro_STD_5,CMP016_022723_Lumos_BC_Pro_STD_5.raw,Unknown,light,custom,fragment,NaN,"arginine","arginine_light",277.1306,120.0443,15,0,795896,0.04
CMP_022723_Lumos_BC_MQblank_01,CMP_022723_Lumos_BC_MQblank_01.raw,Double Blank,heavy,precursor,heavyD5,NaN,"arginine","arginine_heavyD5",282.162,282.162,20,0,0,0.1
CMP_022723_Lumos_BC_MQblank_02,CMP_022723_Lumos_BC_MQblank_02.raw,Double Blank,heavy,precursor,heavyD5,NaN,"arginine","arginine_heavyD5",282.162,282.162,20,0,0,0.1
CMP_022723_Lumos_BC_MQblank_03,CMP_022723_Lumos_BC_MQblank_03.raw,Double Blank,heavy,precursor,heavyD5,NaN,"arginine","arginine_heavyD5",282.162,282.162,20,0,0,0.1
CMP_022723_Lumos_BC_MQblank_04,CMP_022723_Lumos_BC_MQblank_04.raw,Double Blank,heavy,precursor,heavyD5,NaN,"arginine","arginine_heavyD5",282.162,282.162,20,0,0,0.1
CMP_022723_Lumos_BC_MQblank_05,CMP_022723_Lumos_BC_MQblank_05.raw,Double Blank,heavy,precursor,heavyD5,NaN,"arginine","arginine_heavyD5",282.162,282.162,20,0,0,0.1
CMP_022723_Lumos_BC_MQblank_06,CMP_022723_Lumos_BC_MQblank_06.raw,Double Blank,heavy,precursor,heavyD5,NaN,"arginine","arginine_heavyD5",282.162,282.162,20,0,0,0.1
CMP_exomtab_022723_Lumos_BC_pool_01,CMP_exomtab_022723_Lumos_BC_pool_01.raw,Quality Control,heavy,precursor,heavyD5,NaN,"arginine","arginine_heavyD5",282.162,282.162,17,65946,7539789,0.03
CMP_exomtab_022723_Lumos_BC_pool_02,CMP_exomtab_022723_Lumos_BC_pool_02.raw,Quality Control,heavy,precursor,heavyD5,NaN,"arginine","arginine_heavyD5",282.162,282.162,18,76949,8605639,0.03
CMP_exomtab_022723_Lumos_BC_pool_03,CMP_exomtab_022723_Lumos_BC_pool_03.raw,Quality Control,heavy,precursor,heavyD5,NaN,"arginine","arginine_heavyD5",282.162,282.162,17,49303,8719320,0.03
CMP_exomtab_022723_Lumos_BC_pool_04,CMP_exomtab_022723_Lumos_BC_pool_04.raw,Quality Control,heavy,precursor,heavyD5,NaN,"arginine","arginine_heavyD5",282.162,282.162,17,97961,8806096,0.03
CMP_exomtab_022723_Lumos_BC_pool_05,CMP_exomtab_022723_Lumos_BC_pool_05.raw,Quality Control,heavy,precursor,heavyD5,NaN,"arginine","arginine_heavyD5",282.162,282.162,17,148474,8671796,0.03
CMP_exomtab_022723_Lumos_BC_pool_06,CMP_exomtab_022723_Lumos_BC_pool_06.raw,Quality Control,heavy,precursor,heavyD5,NaN,"arginine","arginine_heavyD5",282.162,282.162,17,47209,8756350,0.03
CMP_exomtab_022723_Lumos_BC_pool_07,CMP_exomtab_022723_Lumos_BC_pool_07.raw,Quality Control,heavy,precursor,heavyD5,NaN,"arginine","arginine_heavyD5",282.162,282.162,18,109051,8500246,0.03
CMP_exomtab_022723_Lumos_BC_pool_08,CMP_exomtab_022723_Lumos_BC_pool_08.raw,Quality Control,heavy,precursor,heavyD5,NaN,"arginine","arginine_heavyD5",282.162,282.162,16,69337,8923277,0.04
CMP_exomtab_022723_Lumos_BC_pool_09,CMP_exomtab_022723_Lumos_BC_pool_09.raw,Quality Control,heavy,precursor,heavyD5,NaN,"arginine","arginine_heavyD5",282.162,282.162,18,173486,8666422,0.03
CMP_exomtab_022723_Lumos_BC_pool_10,CMP_exomtab_022723_Lumos_BC_pool_10.raw,Quality Control,heavy,precursor,heavyD5,NaN,"arginine","arginine_heavyD5",282.162,282.162,16,118915,8676778,0.03
CMP_exomtab_022723_Lumos_BC_pool_11,CMP_exomtab_022723_Lumos_BC_pool_11.raw,Quality Control,heavy,precursor,heavyD5,NaN,"arginine","arginine_heavyD5",282.162,282.162,17,156961,8585813,0.03
CMP_exomtab_022723_Lumos_BC_pool_12,CMP_exomtab_022723_Lumos_BC_pool_12.raw,Quality Control,heavy,precursor,heavyD5,NaN,"arginine","arginine_heavyD5",282.162,282.162,17,119589,8703145,0.03
CMP_exomtab_022723_Lumos_BC_pool_13,CMP_exomtab_022723_Lumos_BC_pool_13.raw,Quality Control,heavy,precursor,heavyD5,NaN,"arginine","arginine_heavyD5",282.162,282.162,18,53240,8918815,0.03
CMP_exomtab_022723_Lumos_BC_pool_14,CMP_exomtab_022723_Lumos_BC_pool_14.raw,Quality Control,heavy,precursor,heavyD5,NaN,"arginine","arginine_heavyD5",282.162,282.162,17,152376,8477303,0.03
CMP_exomtab_022723_Lumos_BC_pool_15,CMP_exomtab_022723_Lumos_BC_pool_15.raw,Quality Control,heavy,precursor,heavyD5,NaN,"arginine","arginine_heavyD5",282.162,282.162,17,144960,8746059,0.03
CMP_exomtab_022723_Lumos_BC_pool_16,CMP_exomtab_022723_Lumos_BC_pool_16.raw,Quality Control,heavy,precursor,heavyD5,NaN,"arginine","arginine_heavyD5",282.162,282.162,18,201205,8492964,0.04
CMP_exomtab_022723_Lumos_BC_SW_STD_0,CMP_exomtab_022723_Lumos_BC_SW_STD_0.raw,Blank,heavy,precursor,heavyD5,0,"arginine","arginine_heavyD5",282.162,282.162,19,198127,8447744,0.03
CMP_exomtab_022723_Lumos_BC_SW_STD_1,CMP_exomtab_022723_Lumos_BC_SW_STD_1.raw,Standard,heavy,precursor,heavyD5,0.001,"arginine","arginine_heavyD5",282.162,282.162,20,176189,8119122,0.03
CMP_exomtab_022723_Lumos_BC_SW_STD_2,CMP_exomtab_022723_Lumos_BC_SW_STD_2.raw,Standard,heavy,precursor,heavyD5,0.01,"arginine","arginine_heavyD5",282.162,282.162,28,128065,7083167,0.03
CMP_exomtab_022723_Lumos_BC_SW_STD_3,CMP_exomtab_022723_Lumos_BC_SW_STD_3.raw,Standard,heavy,precursor,heavyD5,0.05,"arginine","arginine_heavyD5",282.162,282.162,19,303983,11623213,0.03
CMP_exomtab_022723_Lumos_BC_SW_STD_4,CMP_exomtab_022723_Lumos_BC_SW_STD_4.raw,Standard,heavy,precursor,heavyD5,0.1,"arginine","arginine_heavyD5",282.162,282.162,18,406389,15599240,0.03
CMP_exomtab_022723_Lumos_BC_SW_STD_5,CMP_exomtab_022723_Lumos_BC_SW_STD_5.raw,Standard,heavy,precursor,heavyD5,0.5,"arginine","arginine_heavyD5",282.162,282.162,18,170431,7627706,0.03
CMP_exomtab_022723_Lumos_BC_SW_STD_6,CMP_exomtab_022723_Lumos_BC_SW_STD_6.raw,Standard,heavy,precursor,heavyD5,1,"arginine","arginine_heavyD5",282.162,282.162,19,156243,10782686,0.03
CMP_exomtab_022723_Lumos_BC_SW_STD_7,CMP_exomtab_022723_Lumos_BC_SW_STD_7.raw,Standard,heavy,precursor,heavyD5,5,"arginine","arginine_heavyD5",282.162,282.162,16,218343,10312624,0.03
CMP_exomtab_022723_Lumos_BC_SW_STD_8,CMP_exomtab_022723_Lumos_BC_SW_STD_8.raw,Standard,heavy,precursor,heavyD5,10,"arginine","arginine_heavyD5",282.162,282.162,23,17126,4527774,0.04
CMP_exomtab_022723_Lumos_BC_SW_STD_9,CMP_exomtab_022723_Lumos_BC_SW_STD_9.raw,Standard,heavy,precursor,heavyD5,50,"arginine","arginine_heavyD5",282.162,282.162,17,269896,16415678,0.03
CMP_exomtab_022723_Lumos_BC_SW_STD_10,CMP_exomtab_022723_Lumos_BC_SW_STD_10.raw,Standard,heavy,precursor,heavyD5,100,"arginine","arginine_heavyD5",282.162,282.162,16,0,6745796,0.03
CMP007_022723_Lumos_BC_Ehux_9_22_filtrate_1,CMP007_022723_Lumos_BC_Ehux_9_22_filtrate_1.raw,Unknown,heavy,precursor,heavyD5,NaN,"arginine","arginine_heavyD5",282.162,282.162,20,142461,8924549,0.03
CMP007_022723_Lumos_BC_Ehux_9_22_filtrate_2,CMP007_022723_Lumos_BC_Ehux_9_22_filtrate_2.raw,Unknown,heavy,precursor,heavyD5,NaN,"arginine","arginine_heavyD5",282.162,282.162,20,67497,7462567,0.04
CMP007_022723_Lumos_BC_Ehux_9_22_filtrate_3,CMP007_022723_Lumos_BC_Ehux_9_22_filtrate_3.raw,Unknown,heavy,precursor,heavyD5,NaN,"arginine","arginine_heavyD5",282.162,282.162,25,81769,6800003,0.03
CMP007_022723_Lumos_BC_Ehux_9_22_filtrate_4,CMP007_022723_Lumos_BC_Ehux_9_22_filtrate_4.raw,Unknown,heavy,precursor,heavyD5,NaN,"arginine","arginine_heavyD5",282.162,282.162,20,137138,9263989,0.03
CMP007_022723_Lumos_BC_Ehux_9_22_filtrate_5,CMP007_022723_Lumos_BC_Ehux_9_22_filtrate_5.raw,Unknown,heavy,precursor,heavyD5,NaN,"arginine","arginine_heavyD5",282.162,282.162,19,171794,12060055,0.03
CMP007_022723_Lumos_BC_Ehux_9_22_filtrate_6,CMP007_022723_Lumos_BC_Ehux_9_22_filtrate_6.raw,Unknown,heavy,precursor,heavyD5,NaN,"arginine","arginine_heavyD5",282.162,282.162,21,84935,6751824,0.03
CMP007_022723_Lumos_BC_Ehux_9_22_filtrate_B1,CMP007_022723_Lumos_BC_Ehux_9_22_filtrate_B1.raw,Unknown,heavy,precursor,heavyD5,NaN,"arginine","arginine_heavyD5",282.162,282.162,20,181689,13675680,0.03
CMP007_022723_Lumos_BC_Ehux_9_22_filtrate_B2,CMP007_022723_Lumos_BC_Ehux_9_22_filtrate_B2.raw,Unknown,heavy,precursor,heavyD5,NaN,"arginine","arginine_heavyD5",282.162,282.162,19,232905,12733412,0.04
